,Acquisition,Subject,Session,Task,Run,Contrast,Path,Mean Significance,Median Significance,Mean VTA Significance,Median VTA Significance,Task Category
30,EPI,6574,ofM,CogBr,1,CBV,/root/.scratch/opfvta/l1/sub-6574/ses-ofM/sub-6574_ses-ofM_task-CogBr_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.1886817,0.7138697,2.9336648,2.2549157,Block
31,EPI,6574,ofM,JPogP,0,CBV,/root/.scratch/opfvta/l1/sub-6574/ses-ofM/sub-6574_ses-ofM_task-JPogP_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1096909,0.6895173,0.75611407,0.5026114,Phasic
32,EPI,6574,ofMr1,CogBr,1,CBV,/root/.scratch/opfvta/l1/sub-6574/ses-ofMr1/sub-6574_ses-ofMr1_task-CogBr_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.1284589,0.69276243,1.4100494,0.7094772,Block
33,EPI,6574,ofMr1,CogP,0,CBV,/root/.scratch/opfvta/l1/sub-6574/ses-ofMr1/sub-6574_ses-ofMr1_task-CogP_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1326743,0.69974595,1.1554532,0.80058753,Phasic
34,EPI,6575,ofM,CogBr,0,CBV,/root/.scratch/opfvta/l1/sub-6575/ses-ofM/sub-6575_ses-ofM_task-CogBr_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1521729,0.70571303,5.5438886,5.0182,Block
35,EPI,6575,ofMr1,CogBr,1,CBV,/root/.scratch/opfvta/l1/sub-6575/ses-ofMr1/sub-6575_ses-ofMr1_task-CogBr_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.1388909,0.7051356,1.0499272,0.51496243,Block
36,EPI,6575,ofMr1,CogP,0,CBV,/root/.scratch/opfvta/l1/sub-6575/ses-ofMr1/sub-6575_ses-ofMr1_task-CogP_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1203129,0.69602185,1.1178062,0.6064105,Phasic
37,EPI,6576,ofM,CogBr,0,CBV,/root/.scratch/opfvta/l1/sub-6576/ses-ofM/sub-6576_ses-ofM_task-CogBr_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1450459,0.6974907,2.767074,1.3220489,Block
38,EPI,6576,ofM,JPogP,1,CBV,/root/.scratch/opfvta/l1/sub-6576/ses-ofM/sub-6576_ses-ofM_task-JPogP_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.1177889,0.70056957,1.2293355,0.63199675,Phasic
39,EPI,6576,ofMr1,CogBr,1,CBV,/root/.scratch/opfvta/l1/sub-6576/ses-ofMr1/sub-6576_ses-ofMr1_task-CogBr_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.1761161,0.7087358,1.0548917,0.49681273,Block
40,EPI,6576,ofMr1,CogP,0,CBV,/root/.scratch/opfvta/l1/sub-6576/ses-ofMr1/sub-6576_ses-ofMr1_task-CogP_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1321324,0.6929345,1.1098071,0.716108,Phasic
41,EPI,6578,ofM,CogBr,1,CBV,/root/.scratch/opfvta/l1/sub-6578/ses-ofM/sub-6578_ses-ofM_task-CogBr_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.1835356,0.6982122,4.728043,3.208126,Block
42,EPI,6578,ofM,JPogP,0,CBV,/root/.scratch/opfvta/l1/sub-6578/ses-ofM/sub-6578_ses-ofM_task-JPogP_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.0965345,0.67334884,0.99521977,0.7411417,Phasic
43,EPI,6578,ofMr1,CogBr,1,CBV,/root/.scratch/opfvta/l1/sub-6578/ses-ofMr1/sub-6578_ses-ofMr1_task-CogBr_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.1788211,0.7140758,1.8599625,1.18661,Block
44,EPI,6578,ofMr1,CogP,0,CBV,/root/.scratch/opfvta/l1/sub-6578/ses-ofMr1/sub-6578_ses-ofMr1_task-CogP_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1204475,0.6874465,0.9784197,0.8665129,Phasic
45,EPI,6582,ofMr1,CogBr,0,CBV,/root/.scratch/opfvta/l1/sub-6582/ses-ofMr1/sub-6582_ses-ofMr1_task-CogBr_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1317654,0.69174105,1.9378096,1.133901,Block
46,EPI,6586,ofM,CogBr,1,CBV,/root/.scratch/opfvta/l1/sub-6586/ses-ofM/sub-6586_ses-ofM_task-CogBr_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.2335349,0.70898455,9.275572,9.161814,Block
47,EPI,6586,ofM,JPogP,0,CBV,/root/.scratch/opfvta/l1/sub-6586/ses-ofM/sub-6586_ses-ofM_task-JPogP_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1119268,0.68564826,0.5572331,0.46899098,Phasic
48,EPI,6587,ofM,CogBr,1,CBV,/root/.scratch/opfvta/l1/sub-6587/ses-ofM/sub-6587_ses-ofM_task-CogBr_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.2308531,0.71175647,5.0456266,5.078323,Block
49,EPI,6587,ofM,JPogP,0,CBV,/root/.scratch/opfvta/l1/sub-6587/ses-ofM/sub-6587_ses-ofM_task-JPogP_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.0948757,0.6715775,0.91036713,0.5516471,Phasic
50,EPI,6587,ofMr1,CogMwf,0,CBV,/root/.scratch/opfvta/l1/sub-6587/ses-ofMr1/sub-6587_ses-ofMr1_task-CogMwf_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1781341,0.7120143,7.6842785,5.0730753,Block
51,EPI,6588,ofM,CogBr,1,CBV,/root/.scratch/opfvta/l1/sub-6588/ses-ofM/sub-6588_ses-ofM_task-CogBr_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.1369047,0.69823706,2.164199,1.4499817,Block
52,EPI,6588,ofM,JPogP,0,CBV,/root/.scratch/opfvta/l1/sub-6588/ses-ofM/sub-6588_ses-ofM_task-JPogP_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.090226,0.6763423,0.9365499,0.6675055,Phasic
53,EPI,6588,ofMr1,CogBr,1,CBV,/root/.scratch/opfvta/l1/sub-6588/ses-ofMr1/sub-6588_ses-ofMr1_task-CogBr_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.1567235,0.71272224,2.2399576,1.307722,Block
54,EPI,6588,ofMr1,CogP,0,CBV,/root/.scratch/opfvta/l1/sub-6588/ses-ofMr1/sub-6588_ses-ofMr1_task-CogP_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1329001,0.6932856,0.98446614,0.82538545,Phasic
55,EPI,6589,ofM,CogBr,1,CBV,/root/.scratch/opfvta/l1/sub-6589/ses-ofM/sub-6589_ses-ofM_task-CogBr_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.1168538,0.6881182,1.9428141,1.2130494,Block
56,EPI,6589,ofM,JPogP,0,CBV,/root/.scratch/opfvta/l1/sub-6589/ses-ofM/sub-6589_ses-ofM_task-JPogP_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.090107,0.6798174,0.821048,0.58776975,Phasic
57,EPI,6589,ofMr1,CogBr,1,CBV,/root/.scratch/opfvta/l1/sub-6589/ses-ofMr1/sub-6589_ses-ofMr1_task-CogBr_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.1496506,0.702004,0.8338853,0.68186665,Block
58,EPI,6589,ofMr1,CogP,0,CBV,/root/.scratch/opfvta/l1/sub-6589/ses-ofMr1/sub-6589_ses-ofMr1_task-CogP_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1077182,0.6855903,0.9365175,0.7147888,Phasic
59,EPI,6590,ofM,CogBm,1,CBV,/root/.scratch/opfvta/l1/sub-6590/ses-ofM/sub-6590_ses-ofM_task-CogBm_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.38869,0.7931294,5.6517596,2.9262123,Block
60,EPI,6590,ofM,CogP,0,CBV,/root/.scratch/opfvta/l1/sub-6590/ses-ofM/sub-6590_ses-ofM_task-CogP_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.3334999,0.78345793,1.9469157,0.8648863,Phasic
61,EPI,6591,ofM,CogBm,0,CBV,/root/.scratch/opfvta/l1/sub-6591/ses-ofM/sub-6591_ses-ofM_task-CogBm_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.5665902,0.8855084,6.339809,4.187612,Block
62,EPI,6591,ofM,CogP,1,CBV,/root/.scratch/opfvta/l1/sub-6591/ses-ofM/sub-6591_ses-ofM_task-CogP_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.7581661,1.0185976,1.3016837,1.0227201,Phasic
63,EPI,6592,ofM,CogBr,0,CBV,/root/.scratch/opfvta/l1/sub-6592/ses-ofM/sub-6592_ses-ofM_task-CogBr_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.246649,0.7239411,3.913607,3.0443826,Block
64,EPI,6592,ofMr1,CogMwf,1,CBV,/root/.scratch/opfvta/l1/sub-6592/ses-ofMr1/sub-6592_ses-ofMr1_task-CogMwf_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.1801156,0.7159198,4.082651,2.435688,Block
65,EPI,6593,ofM,CogBr,1,CBV,/root/.scratch/opfvta/l1/sub-6593/ses-ofM/sub-6593_ses-ofM_task-CogBr_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.1589866,0.7112401,0.95360374,0.49672824,Block
66,EPI,6593,ofM,CogP,0,CBV,/root/.scratch/opfvta/l1/sub-6593/ses-ofM/sub-6593_ses-ofM_task-CogP_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1296461,0.693847,0.8523214,0.54570067,Phasic
67,EPI,6639,ofM,CogBm,0,CBV,/root/.scratch/opfvta/l1/sub-6639/ses-ofM/sub-6639_ses-ofM_task-CogBm_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1926272,0.7097227,5.717882,4.6522207,Block
68,EPI,6639,ofM,CogP,1,CBV,/root/.scratch/opfvta/l1/sub-6639/ses-ofM/sub-6639_ses-ofM_task-CogP_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.1297731,0.69651484,2.1229072,1.0744412,Phasic
69,EPI,6642,ofM,CogBr,0,CBV,/root/.scratch/opfvta/l1/sub-6642/ses-ofM/sub-6642_ses-ofM_task-CogBr_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.2066425,0.7127462,10.340195,12.255835,Block
70,EPI,6642,ofM,CogP,1,CBV,/root/.scratch/opfvta/l1/sub-6642/ses-ofM/sub-6642_ses-ofM_task-CogP_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.1494379,0.7076671,1.758031,1.5060233,Phasic
71,EPI,6643,ofM,CogBm,1,CBV,/root/.scratch/opfvta/l1/sub-6643/ses-ofM/sub-6643_ses-ofM_task-CogBm_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.1983703,0.7178881,4.2246013,3.603323,Block
72,EPI,6643,ofM,CogP,0,CBV,/root/.scratch/opfvta/l1/sub-6643/ses-ofM/sub-6643_ses-ofM_task-CogP_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1376768,0.6944483,2.504642,1.5543468,Phasic
73,EPI,6654,ofMr1,CogBr,0,CBV,/root/.scratch/opfvta/l1/sub-6654/ses-ofMr1/sub-6654_ses-ofMr1_task-CogBr_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.143085,0.70352346,2.1409578,1.6068115,Block
74,EPI,6655,ofM,CogB,0,CBV,/root/.scratch/opfvta/l1/sub-6655/ses-ofM/sub-6655_ses-ofM_task-CogB_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.150283,0.7108183,0.96718955,0.6145178,Block
75,EPI,6655,ofMr1,CogBr,0,CBV,/root/.scratch/opfvta/l1/sub-6655/ses-ofMr1/sub-6655_ses-ofMr1_task-CogBr_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1235762,0.6880704,0.7118166,0.4271654,Block
