,Acquisition,Subject,Session,Task,Run,Contrast,Path,Mean Significance,Median Significance,Mean VTA Significance,Median VTA Significance,Task Category
16,EPI,6467,ofM,CogB,1,CBV,/root/.scratch/opfvta/l1/sub-6467/ses-ofM/sub-6467_ses-ofM_task-CogB_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.1488565,0.70746905,0.7007148,0.5011906,Block
17,EPI,6467,ofM,JPogP,0,CBV,/root/.scratch/opfvta/l1/sub-6467/ses-ofM/sub-6467_ses-ofM_task-JPogP_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1024333,0.6835706,1.3595314,0.80715096,Phasic
18,EPI,6468,ofM,CogB,1,CBV,/root/.scratch/opfvta/l1/sub-6468/ses-ofM/sub-6468_ses-ofM_task-CogB_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.1281353,0.6993754,1.5650055,0.8781504,Block
19,EPI,6468,ofM,JPogP,0,CBV,/root/.scratch/opfvta/l1/sub-6468/ses-ofM/sub-6468_ses-ofM_task-JPogP_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.0784881,0.66931003,1.5186293,1.2607799,Phasic
20,EPI,6471,ofM,CogBr,0,CBV,/root/.scratch/opfvta/l1/sub-6471/ses-ofM/sub-6471_ses-ofM_task-CogBr_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.133174,0.69927233,0.70398396,0.6042369,Block
21,EPI,6471,ofMr1,CogBr,0,CBV,/root/.scratch/opfvta/l1/sub-6471/ses-ofMr1/sub-6471_ses-ofMr1_task-CogBr_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1580571,0.7146868,1.3686627,0.70534694,Block
22,EPI,6560,ofM,CogBr,0,CBV,/root/.scratch/opfvta/l1/sub-6560/ses-ofM/sub-6560_ses-ofM_task-CogBr_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1491139,0.7075695,0.9426381,0.6612078,Block
23,EPI,6560,ofMr1,CogBr,0,CBV,/root/.scratch/opfvta/l1/sub-6560/ses-ofMr1/sub-6560_ses-ofMr1_task-CogBr_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1239413,0.69053304,1.9850355,1.3986535,Block
24,EPI,6562,ofM,CogBr,0,CBV,/root/.scratch/opfvta/l1/sub-6562/ses-ofM/sub-6562_ses-ofM_task-CogBr_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.114509,0.6994271,0.9357941,0.5318251,Block
25,EPI,6562,ofMr1,CogBr,0,CBV,/root/.scratch/opfvta/l1/sub-6562/ses-ofMr1/sub-6562_ses-ofMr1_task-CogBr_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.123524,0.69486564,1.0228983,0.8019331,Block
26,EPI,6573,ofM,CogBr,1,CBV,/root/.scratch/opfvta/l1/sub-6573/ses-ofM/sub-6573_ses-ofM_task-CogBr_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.1431278,0.7002678,4.0834656,2.8522742,Block
27,EPI,6573,ofM,JPogP,0,CBV,/root/.scratch/opfvta/l1/sub-6573/ses-ofM/sub-6573_ses-ofM_task-JPogP_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1096356,0.68625665,1.3410019,1.093096,Phasic
28,EPI,6573,ofMr1,CogBr,1,CBV,/root/.scratch/opfvta/l1/sub-6573/ses-ofMr1/sub-6573_ses-ofMr1_task-CogBr_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.1509073,0.71455586,1.186017,0.84298754,Block
29,EPI,6573,ofMr1,CogP,0,CBV,/root/.scratch/opfvta/l1/sub-6573/ses-ofMr1/sub-6573_ses-ofMr1_task-CogP_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.0880315,0.67698526,1.2590324,0.9444259,Phasic
30,EPI,6574,ofM,CogBr,1,CBV,/root/.scratch/opfvta/l1/sub-6574/ses-ofM/sub-6574_ses-ofM_task-CogBr_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.1915672,0.7118921,3.8909934,2.3708696,Block
31,EPI,6574,ofM,JPogP,0,CBV,/root/.scratch/opfvta/l1/sub-6574/ses-ofM/sub-6574_ses-ofM_task-JPogP_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1072004,0.68564475,1.0786204,0.56908774,Phasic
32,EPI,6574,ofMr1,CogBr,1,CBV,/root/.scratch/opfvta/l1/sub-6574/ses-ofMr1/sub-6574_ses-ofMr1_task-CogBr_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.1296402,0.69256085,1.3819286,0.85146546,Block
33,EPI,6574,ofMr1,CogP,0,CBV,/root/.scratch/opfvta/l1/sub-6574/ses-ofMr1/sub-6574_ses-ofMr1_task-CogP_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1330277,0.701441,1.144907,0.86130273,Phasic
34,EPI,6575,ofM,CogBr,0,CBV,/root/.scratch/opfvta/l1/sub-6575/ses-ofM/sub-6575_ses-ofM_task-CogBr_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1504976,0.7061128,4.7181945,2.5278862,Block
35,EPI,6575,ofMr1,CogBr,1,CBV,/root/.scratch/opfvta/l1/sub-6575/ses-ofMr1/sub-6575_ses-ofMr1_task-CogBr_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.1402153,0.7026514,1.0666114,0.62084305,Block
36,EPI,6575,ofMr1,CogP,0,CBV,/root/.scratch/opfvta/l1/sub-6575/ses-ofMr1/sub-6575_ses-ofMr1_task-CogP_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1184671,0.69363225,1.0661173,0.5846529,Phasic
37,EPI,6576,ofM,CogBr,0,CBV,/root/.scratch/opfvta/l1/sub-6576/ses-ofM/sub-6576_ses-ofM_task-CogBr_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1428108,0.6995629,4.0124416,1.8569613,Block
38,EPI,6576,ofM,JPogP,1,CBV,/root/.scratch/opfvta/l1/sub-6576/ses-ofM/sub-6576_ses-ofM_task-JPogP_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.1179734,0.6977838,1.27124,0.7763033,Phasic
39,EPI,6576,ofMr1,CogBr,1,CBV,/root/.scratch/opfvta/l1/sub-6576/ses-ofMr1/sub-6576_ses-ofMr1_task-CogBr_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.1777536,0.7152778,1.0779529,0.81342965,Block
40,EPI,6576,ofMr1,CogP,0,CBV,/root/.scratch/opfvta/l1/sub-6576/ses-ofMr1/sub-6576_ses-ofMr1_task-CogP_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.132294,0.6948241,1.1105117,0.7511948,Phasic
41,EPI,6578,ofM,CogBr,1,CBV,/root/.scratch/opfvta/l1/sub-6578/ses-ofM/sub-6578_ses-ofM_task-CogBr_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.179171,0.70002615,5.1965036,2.9433398,Block
42,EPI,6578,ofM,JPogP,0,CBV,/root/.scratch/opfvta/l1/sub-6578/ses-ofM/sub-6578_ses-ofM_task-JPogP_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.0968298,0.67559403,0.8809114,0.51934624,Phasic
43,EPI,6578,ofMr1,CogBr,1,CBV,/root/.scratch/opfvta/l1/sub-6578/ses-ofMr1/sub-6578_ses-ofMr1_task-CogBr_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.1781411,0.7216108,1.6778121,1.0762515,Block
44,EPI,6578,ofMr1,CogP,0,CBV,/root/.scratch/opfvta/l1/sub-6578/ses-ofMr1/sub-6578_ses-ofMr1_task-CogP_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1202438,0.689348,0.9302547,0.7959201,Phasic
45,EPI,6582,ofMr1,CogBr,0,CBV,/root/.scratch/opfvta/l1/sub-6582/ses-ofMr1/sub-6582_ses-ofMr1_task-CogBr_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1314018,0.6972436,1.8583987,1.2896038,Block
46,EPI,6586,ofM,CogBr,1,CBV,/root/.scratch/opfvta/l1/sub-6586/ses-ofM/sub-6586_ses-ofM_task-CogBr_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.2353653,0.7144687,8.4646225,8.3793545,Block
47,EPI,6586,ofM,JPogP,0,CBV,/root/.scratch/opfvta/l1/sub-6586/ses-ofM/sub-6586_ses-ofM_task-JPogP_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1100374,0.6847696,0.37234727,0.22609839,Phasic
48,EPI,6587,ofM,CogBr,1,CBV,/root/.scratch/opfvta/l1/sub-6587/ses-ofM/sub-6587_ses-ofM_task-CogBr_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.2250998,0.7094499,5.092437,5.3902035,Block
49,EPI,6587,ofM,JPogP,0,CBV,/root/.scratch/opfvta/l1/sub-6587/ses-ofM/sub-6587_ses-ofM_task-JPogP_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.0954133,0.6748706,1.0463021,0.7314346,Phasic
50,EPI,6587,ofMr1,CogMwf,0,CBV,/root/.scratch/opfvta/l1/sub-6587/ses-ofMr1/sub-6587_ses-ofMr1_task-CogMwf_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.178275,0.7110527,7.459588,6.2525964,Block
51,EPI,6588,ofM,CogBr,1,CBV,/root/.scratch/opfvta/l1/sub-6588/ses-ofM/sub-6588_ses-ofM_task-CogBr_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.1365706,0.6978521,2.215001,1.384057,Block
52,EPI,6588,ofM,JPogP,0,CBV,/root/.scratch/opfvta/l1/sub-6588/ses-ofM/sub-6588_ses-ofM_task-JPogP_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.0928584,0.6781794,1.000075,0.6039299,Phasic
53,EPI,6588,ofMr1,CogBr,1,CBV,/root/.scratch/opfvta/l1/sub-6588/ses-ofMr1/sub-6588_ses-ofMr1_task-CogBr_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.157351,0.7112282,1.5306882,0.8806094,Block
54,EPI,6588,ofMr1,CogP,0,CBV,/root/.scratch/opfvta/l1/sub-6588/ses-ofMr1/sub-6588_ses-ofMr1_task-CogP_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1331359,0.6974171,0.98553795,0.8855469,Phasic
55,EPI,6589,ofM,CogBr,1,CBV,/root/.scratch/opfvta/l1/sub-6589/ses-ofM/sub-6589_ses-ofM_task-CogBr_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.1165735,0.6815245,2.2512407,1.9150997,Block
56,EPI,6589,ofM,JPogP,0,CBV,/root/.scratch/opfvta/l1/sub-6589/ses-ofM/sub-6589_ses-ofM_task-JPogP_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.0888968,0.67623866,0.7470087,0.42045963,Phasic
57,EPI,6589,ofMr1,CogBr,1,CBV,/root/.scratch/opfvta/l1/sub-6589/ses-ofMr1/sub-6589_ses-ofMr1_task-CogBr_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.1485648,0.705956,0.86684084,0.6191968,Block
58,EPI,6589,ofMr1,CogP,0,CBV,/root/.scratch/opfvta/l1/sub-6589/ses-ofMr1/sub-6589_ses-ofMr1_task-CogP_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1079329,0.6834568,0.9308612,0.65247583,Phasic
59,EPI,6590,ofM,CogBm,1,CBV,/root/.scratch/opfvta/l1/sub-6590/ses-ofM/sub-6590_ses-ofM_task-CogBm_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.391802,0.8025608,4.280117,1.8994291,Block
60,EPI,6590,ofM,CogP,0,CBV,/root/.scratch/opfvta/l1/sub-6590/ses-ofM/sub-6590_ses-ofM_task-CogP_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.3303413,0.77665776,1.7792983,0.7355632,Phasic
61,EPI,6591,ofM,CogBm,0,CBV,/root/.scratch/opfvta/l1/sub-6591/ses-ofM/sub-6591_ses-ofM_task-CogBm_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.5699313,0.89856124,6.6163077,4.455467,Block
62,EPI,6591,ofM,CogP,1,CBV,/root/.scratch/opfvta/l1/sub-6591/ses-ofM/sub-6591_ses-ofM_task-CogP_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.7652833,1.0197762,1.2195119,0.8847214,Phasic
63,EPI,6592,ofM,CogBr,0,CBV,/root/.scratch/opfvta/l1/sub-6592/ses-ofM/sub-6592_ses-ofM_task-CogBr_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.2524643,0.7241447,3.9029787,3.110869,Block
64,EPI,6592,ofMr1,CogMwf,1,CBV,/root/.scratch/opfvta/l1/sub-6592/ses-ofMr1/sub-6592_ses-ofMr1_task-CogMwf_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.1825391,0.7170708,4.088579,2.5713596,Block
65,EPI,6593,ofM,CogBr,1,CBV,/root/.scratch/opfvta/l1/sub-6593/ses-ofM/sub-6593_ses-ofM_task-CogBr_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.1601895,0.71273875,0.92373973,0.44975162,Block
66,EPI,6593,ofM,CogP,0,CBV,/root/.scratch/opfvta/l1/sub-6593/ses-ofM/sub-6593_ses-ofM_task-CogP_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1287348,0.6939136,0.7307973,0.5044608,Phasic
67,EPI,6639,ofM,CogBm,0,CBV,/root/.scratch/opfvta/l1/sub-6639/ses-ofM/sub-6639_ses-ofM_task-CogBm_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1882024,0.7114528,5.6866965,4.7229166,Block
68,EPI,6639,ofM,CogP,1,CBV,/root/.scratch/opfvta/l1/sub-6639/ses-ofM/sub-6639_ses-ofM_task-CogP_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.128595,0.7001262,2.1559212,1.163708,Phasic
69,EPI,6642,ofM,CogBr,0,CBV,/root/.scratch/opfvta/l1/sub-6642/ses-ofM/sub-6642_ses-ofM_task-CogBr_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.2078947,0.7121856,11.0571,13.9609585,Block
70,EPI,6642,ofM,CogP,1,CBV,/root/.scratch/opfvta/l1/sub-6642/ses-ofM/sub-6642_ses-ofM_task-CogP_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.151441,0.7020862,1.8006293,1.6627674,Phasic
71,EPI,6643,ofM,CogBm,1,CBV,/root/.scratch/opfvta/l1/sub-6643/ses-ofM/sub-6643_ses-ofM_task-CogBm_acq-EPI_run-1_desc-pfstat_cbv.nii.gz,1.195915,0.717443,4.4937053,3.8190894,Block
72,EPI,6643,ofM,CogP,0,CBV,/root/.scratch/opfvta/l1/sub-6643/ses-ofM/sub-6643_ses-ofM_task-CogP_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1366394,0.6941103,2.4699228,1.5324345,Phasic
73,EPI,6654,ofMr1,CogBr,0,CBV,/root/.scratch/opfvta/l1/sub-6654/ses-ofMr1/sub-6654_ses-ofMr1_task-CogBr_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1421596,0.7029248,1.8584715,1.7527728,Block
74,EPI,6655,ofM,CogB,0,CBV,/root/.scratch/opfvta/l1/sub-6655/ses-ofM/sub-6655_ses-ofM_task-CogB_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1486955,0.70756185,0.90494037,0.47076613,Block
75,EPI,6655,ofMr1,CogBr,0,CBV,/root/.scratch/opfvta/l1/sub-6655/ses-ofMr1/sub-6655_ses-ofMr1_task-CogBr_acq-EPI_run-0_desc-pfstat_cbv.nii.gz,1.1283629,0.6886269,1.3933247,0.8039448,Block
